cycle number,Q discharge/mA.h
255.0,2951.494384386526
256.0,2951.201534196099
257.0,2950.6394415068908
258.0,2949.707792874891
259.0,2948.6783416647663
260.0,27.25285093600803
261.0,2948.706550764159
262.0,2947.6541565241164
263.0,2946.7093247534167
264.0,2945.77385639065
265.0,2944.634357352837
266.0,2944.464601366375
267.0,2942.997662070041
268.0,2942.30422167494
269.0,2941.3861441107865
270.0,2940.7529531698938
271.0,2940.222396938205
272.0,2939.369347264405
273.0,2938.76958286092
274.0,2937.828440636937
275.0,2937.430449388701
276.0,2936.4918523813176
277.0,2935.150676527641
278.0,2934.466268519695
279.0,2934.005291656629
280.0,2933.381901086563
281.0,2932.827868519154
282.0,2931.61789978258
283.0,2930.360183797336
284.0,2930.348387244737
285.0,2929.3527405708805
286.0,26.9803179816352
287.0,2929.560587892931
288.0,2928.316236795793
289.0,2927.038741110976
290.0,2926.068063145617
291.0,2925.492874864367
292.0,2924.3369230939425
293.0,2923.484748428003
294.0,2922.171677252607
295.0,2921.7623376371257
296.0,2920.145589828152
297.0,2919.741515510116
298.0,2918.648715962319
299.0,2917.686917733969
300.0,2916.90280273614
301.0,2916.583467593858
302.0,2915.517120002984
303.0,2914.2745485346118
304.0,2913.940839315596
305.0,2912.535915151506
306.0,2911.863230918783
307.0,2911.437422304686
308.0,2910.103075696072
309.0,2909.205215381133
310.0,2908.4756432019044
311.0,2907.55255798652
312.0,28.35447384670681
313.0,2907.857615860326
314.0,2905.8868940443235
315.0,2905.038050218639
316.0,2903.7041830741387
317.0,2902.627732229546
318.0,2902.1876857337816
319.0,2900.980294107666
320.0,2899.5775759764256
321.0,2899.096307437608
322.0,2897.8137306728822
323.0,2897.040780141057
324.0,2895.965927306856
325.0,2895.2548248950234
326.0,2894.639402867025
327.0,2893.2826563176814
328.0,2893.029033935544
329.0,2891.951884722632
330.0,2890.942828601615
331.0,2889.5384394599077
332.0,2888.613887957085
333.0,2888.2193942689337
334.0,2887.481327154134
335.0,2886.4075545986607
336.0,2885.19473537611
337.0,2884.548800981443
338.0,30.951042483859577
339.0,2884.318761272513
340.0,2882.483712132163
341.0,2881.3178136177557
342.0,2880.288606413033
343.0,2878.925556732177
344.0,2878.085054089221
345.0,2877.353633316786
346.0,2876.231474471706
347.0,2875.202468753529
348.0,2873.819613310003
349.0,2873.37591717828
350.0,2871.9138548689784
351.0,2870.708138983018
352.0,2869.685374178061
353.0,2868.696116770022
354.0,2867.916044312743
355.0,2866.819144978844
356.0,2866.6099957724327
357.0,2865.602122423365
358.0,2864.226599415827
359.0,2863.224759576959
360.0,2862.231366238469
361.0,2861.162143484431
362.0,2859.970012435575
363.0,2859.42101568034
364.0,32.83266523261175
365.0,2859.009624555799
366.0,2857.438696653103
367.0,2855.930823462726
368.0,2854.704668329535
369.0,2854.330327810739
370.0,2852.9426407208944
371.0,2851.68114980428
372.0,2851.109298614776
373.0,2849.7508023395453
374.0,2848.826566500109
375.0,2847.679171543783
376.0,2846.9296040905733
377.0,2845.51534654568
378.0,2844.863346677249
379.0,2843.3465739870867
380.0,2842.353873967422
381.0,2841.4680460108784
382.0,2840.3211774910437
383.0,2839.39167392144
384.0,2837.973454087998
385.0,2836.866607650688
386.0,2835.86404081719
387.0,2834.837028697917
388.0,2833.589187232804
389.0,2832.19317676378
390.0,36.74876564737957
391.0,2832.192946310086
392.0,2830.227489281681
393.0,2828.7378611349845
394.0,2827.672790569527
395.0,2826.117526706137
396.0,2825.399246507975
397.0,2823.745558806151
398.0,2822.9558080480983
399.0,2822.217622948675
400.0,2820.8934432202173
401.0,2819.567357374672
402.0,2818.3758685366465
403.0,2817.431292564699
404.0,2816.599380588649
405.0,2815.243880002847
406.0,2814.136324607749
407.0,2813.0037868259
408.0,2811.993222000323
409.0,2810.77882890557
410.0,2809.690163814696
411.0,2808.697595439861
412.0,2807.651382228464
413.0,2806.372936996256
414.0,2804.6316749359808
415.0,2804.275755950787
416.0,40.53275942803276
417.0,2803.841412307941
418.0,2802.165778517524
419.0,2800.56936088121
420.0,2799.1098471506093
421.0,2798.150009042558
422.0,2796.8043660803223
423.0,2795.716941008572
424.0,2794.3964113970287
425.0,2793.469306124403
426.0,2791.669224353297
427.0,2790.58611964328
428.0,2789.476185123156
429.0,2787.8181696107345
430.0,2786.819775743137
431.0,2785.5394955255824
432.0,2784.171071906601
433.0,2782.7491753016498
434.0,2781.690136280109
435.0,2780.574362709826
436.0,2779.221940027808
437.0,2777.758941170653
438.0,2776.3587749080434
439.0,2775.708321149632
440.0,2773.453293756508
441.0,2772.39949480143
442.0,44.82977667168512
443.0,2772.306367396512
444.0,2770.181874242351
445.0,2768.112041522354
446.0,2766.6736047029603
447.0,2764.468110035125
448.0,2763.5113081644704
449.0,2762.197276669513
450.0,2760.1202399176723
451.0,2758.611798220487
452.0,2757.35393185506
453.0,2755.776708717039
454.0,2754.609553883463
455.0,2753.120396829699
456.0,2751.156705069308
457.0,2749.7778176062
458.0,2748.254963057319
459.0,2746.812711354437
460.0,2745.194487798799
461.0,2743.792973916288
462.0,2742.518030581461
463.0,2740.799557220866
464.0,2739.301940712349
465.0,2737.64037371935
466.0,2736.131174433594
467.0,2734.92632697632
468.0,47.36455803792318
469.0,2734.249609175483
470.0,2731.51814296061
471.0,2728.9779796683742
472.0,2726.971552344293
473.0,2725.438491256915
474.0,2724.229834122721
475.0,2722.48910247979
476.0,2720.822852925888
477.0,2719.228002197673
478.0,2717.555809901664
479.0,2715.942927835967
480.0,2714.235818611111
481.0,2712.38104169908
482.0,2710.534082808024
483.0,2708.770865350477
484.0,2707.846546103242
485.0,2705.898692753362
486.0,2704.294914529896
487.0,2702.2613260051808
488.0,2700.567773101131
489.0,2698.7862079724123
490.0,2697.00356084486
491.0,2695.308534782579
492.0,2693.009042802736
493.0,2691.18897694336
494.0,51.152807221137145
495.0,2690.548780339083
496.0,2687.590420481365
497.0,2684.609168637696
498.0,2682.655693045384
499.0,2680.257224555528
500.0,2678.3506907002748
501.0,2676.2369094677733
502.0,2674.29348205675
503.0,2671.719472164172
504.0,2670.1697503590217
505.0,2667.8053969576
506.0,2666.197419280467
507.0,2664.115432350126
508.0,2662.050305248208
509.0,2660.004397106258
510.0,2657.667692749023
511.0,2656.33656973972
512.0,2653.7267302810337
513.0,2651.673613526749
514.0,2649.690176761477
515.0,2647.117084368082
516.0,2645.307160247532
517.0,2642.928019341768
518.0,2641.029824962292
519.0,2639.101133287218
520.0,54.86208281290689
521.0,2637.931269540882
522.0,2633.564029019368
523.0,2630.5419655314117
524.0,2628.189091452095
525.0,2624.780338707817
526.0,2623.2281117682573
527.0,2620.660545430364
528.0,2618.762363275418
529.0,2616.573741989614
530.0,2613.689264498564
531.0,2611.7759340854213
532.0,2609.528389690622
533.0,2607.282520691597
534.0,2604.999251067034
535.0,2602.133370498179
536.0,2599.882684943982
537.0,2597.076417391223
538.0,2594.888683656955
539.0,2592.4734297287328
540.0,2589.750511991372
541.0,2587.360758592391
542.0,2584.620873811987
543.0,2581.740700187854
544.0,2579.622424574517
545.0,2576.530254179279
546.0,58.85406924913197
547.0,2575.9268512018507
548.0,2570.323180837267
549.0,2566.495628697238
550.0,2563.541749377037
551.0,2560.414696257189
552.0,2557.11686310357
553.0,2554.218796759983
554.0,2551.258146921387
555.0,2548.331151772054
556.0,2545.7208319550227
557.0,2542.414852954238
558.0,2539.420573303089
559.0,2536.273818775363
560.0,2534.080921573893
561.0,2531.0938132468
562.0,2528.069277475314
563.0,2524.6255645110377
564.0,2522.148527940538
565.0,2518.614024678275
566.0,2515.479323471001
567.0,2512.163366901175
568.0,2509.230781444091
569.0,2505.922063214791
570.0,2502.370146483428
