cycle number,Q discharge/mA.h
207.0,2853.702202215305
208.0,55.90443865790473
209.0,2855.813722935652
210.0,2852.424162078722
211.0,2849.660695716687
212.0,2848.220528217365
213.0,2847.434017011177
214.0,2845.588760697428
215.0,2843.64627603787
216.0,2840.5861734526898
217.0,2840.160965127362
218.0,2838.1530843585906
219.0,2834.601369553359
220.0,2832.902665590414
221.0,2830.135689899088
222.0,2830.172861655542
223.0,2827.0060631191686
224.0,2824.149034835205
225.0,2822.422917612982
226.0,2820.222160852863
227.0,2819.797553276775
228.0,2816.5307553335247
229.0,2814.467574756266
230.0,2812.20101689304
231.0,2810.5110472527394
232.0,2809.764696633571
233.0,2806.9936460051813
234.0,66.27643454155815
235.0,2807.288194173178
236.0,2804.772958801405
237.0,2800.915684998374
238.0,2797.925824101289
239.0,2795.156127170821
240.0,2792.350180939263
241.0,2790.9242088190363
242.0,2787.575781778294
243.0,2784.6738610001617
244.0,2780.808504802923
245.0,2778.354106969403
246.0,2776.6395823777943
247.0,2773.5488503830265
248.0,2770.3074327110417
249.0,2767.552573401425
250.0,2765.083679495036
251.0,2763.0442724192985
252.0,2759.692888901908
253.0,2757.292396542155
254.0,2754.887352855221
255.0,2752.299619249403
256.0,2749.684793849825
257.0,2746.82235540202
258.0,2744.054869432507
259.0,2742.675028328858
260.0,81.10415432834195
261.0,2742.225245325387
262.0,2738.64767819865
263.0,2735.97124611735
264.0,2732.764573438722
265.0,2729.304827997909
266.0,2725.235070536838
267.0,2722.762479487033
268.0,2719.828325019396
269.0,2715.68292098633
270.0,2713.268869324815
271.0,2709.199555977104
272.0,2706.049264871147
273.0,2701.360725601804
274.0,2699.013893191055
275.0,2696.465617492132
276.0,2693.802534042971
277.0,2690.3716003274208
278.0,2686.086653562552
279.0,2683.2986990253357
280.0,2679.4439846168343
281.0,2677.282335259063
282.0,2674.805215498995
283.0,2670.720969741618
284.0,2667.422122408314
285.0,2663.869692445474
286.0,103.9870422740343
287.0,2662.595078462865
288.0,2659.882542384847
289.0,2655.406626580675
290.0,2651.05357527425
291.0,2648.720205155029
292.0,2645.685328775774
293.0,2641.88746320353
294.0,2638.873081195881
295.0,2635.814799193929
296.0,2631.69966609565
297.0,2628.729323337945
298.0,2625.617717642141
299.0,2623.392123004422
300.0,2621.827800671522
301.0,2618.028590756293
302.0,2614.595879072536
303.0,2609.9442262136517
304.0,2605.235018968099
305.0,2604.716456740995
306.0,2601.485318386503
307.0,2599.763654248589
308.0,2594.444459112141
309.0,2591.096854682211
310.0,2590.557892294515
311.0,2586.826139354519
312.0,128.81945575887042
313.0,2586.5193108832477
314.0,2583.572812611766
315.0,2580.481527733153
316.0,2577.184118378363
317.0,2571.721040336643
318.0,2568.61343241333
319.0,2565.967937531061
320.0,2562.482792096625
321.0,2561.725311143256
322.0,2554.625342426894
323.0,2552.0587835293218
324.0,2550.926681243899
325.0,2547.859784578587
326.0,2543.247084637449
327.0,2539.75146442939
328.0,2538.013767474773
329.0,2536.3862617164427
330.0,2533.658473420682
331.0,2529.110172380778
332.0,2528.865953262667
333.0,2525.514324111462
334.0,2521.317270054119
335.0,2518.85568191135
336.0,2515.735965120308
337.0,2514.179793396403
338.0,154.1003842845323
339.0,2520.574690971138
340.0,2515.379859268665
341.0,2513.259832468396
342.0,2508.991086574842
343.0,2504.861695050184
344.0,2503.3603842206453
345.0,2503.771355563965
